거래일,거래시간,연료원,전력거래량(MWh)
2021-01-03,24,LNG,164.45513
2021-01-03,01,경유,28.24696
2021-01-03,02,경유,56.650944
2021-01-03,03,경유,56.095872
2021-01-03,04,경유,56.576912
2021-01-03,05,경유,56.59976
2021-01-03,06,경유,56.606704
2021-01-03,07,경유,56.646016
2021-01-03,08,경유,56.654976
2021-01-03,09,경유,56.619472
2021-01-03,10,경유,56.13888
2021-01-03,11,경유,56.586992
2021-01-03,12,경유,56.62944
2021-01-03,13,경유,56.63
2021-01-03,14,경유,56.061152
2021-01-03,15,경유,56.603008
2021-01-03,16,경유,56.61712
2021-01-03,17,경유,56.633024
2021-01-03,18,경유,56.616896
2021-01-03,19,경유,56.614544
2021-01-03,20,경유,56.608608
2021-01-03,21,경유,56.565824
2021-01-03,22,경유,56.632912
2021-01-03,23,경유,56.6356
2021-01-03,24,경유,56.64904
2021-01-03,01,해양에너지,0
2021-01-03,02,해양에너지,0
2021-01-03,03,해양에너지,0
2021-01-03,04,해양에너지,0
2021-01-03,05,해양에너지,0
2021-01-03,06,해양에너지,0
2021-01-03,07,해양에너지,0
2021-01-03,08,해양에너지,0
2021-01-03,09,해양에너지,0
2021-01-03,10,해양에너지,0
2021-01-03,11,해양에너지,0
2021-01-03,12,해양에너지,0
2021-01-03,13,해양에너지,0
2021-01-03,14,해양에너지,0
2021-01-03,15,해양에너지,0
2021-01-03,16,해양에너지,0
2021-01-03,17,해양에너지,0
2021-01-03,18,해양에너지,0
2021-01-03,19,해양에너지,0
2021-01-03,20,해양에너지,0
2021-01-03,21,해양에너지,0
2021-01-03,22,해양에너지,0
2021-01-03,23,해양에너지,0
2021-01-03,24,해양에너지,0
2021-01-03,01,바이오매스,1.3752
2021-01-03,02,바이오매스,1.368
2021-01-03,03,바이오매스,1.3428
2021-01-03,04,바이오매스,1.44
2021-01-03,05,바이오매스,1.4436
2021-01-03,06,바이오매스,1.4148
2021-01-03,07,바이오매스,1.386
2021-01-03,08,바이오매스,1.3644
2021-01-03,09,바이오매스,1.3896
2021-01-03,10,바이오매스,1.3644
2021-01-03,11,바이오매스,1.3644
2021-01-03,12,바이오매스,1.3644
2021-01-03,13,바이오매스,1.4076
2021-01-03,14,바이오매스,1.3716
2021-01-03,15,바이오매스,1.3464
2021-01-03,16,바이오매스,1.3788
2021-01-03,17,바이오매스,1.3896
2021-01-03,18,바이오매스,1.4832
2021-01-03,19,바이오매스,1.4364
2021-01-03,20,바이오매스,1.3572
2021-01-03,21,바이오매스,1.3716
2021-01-03,22,바이오매스,1.3176
2021-01-03,23,바이오매스,1.332
2021-01-03,24,바이오매스,1.3428
2021-01-03,01,바이오중유,101.985856
2021-01-03,02,바이오중유,101.985408
2021-01-03,03,바이오중유,101.978912
2021-01-03,04,바이오중유,101.978688
2021-01-03,05,바이오중유,101.975104
2021-01-03,06,바이오중유,101.966368
2021-01-03,07,바이오중유,101.969504
2021-01-03,08,바이오중유,101.970624
2021-01-03,09,바이오중유,101.966816
2021-01-03,10,바이오중유,101.96144
2021-01-03,11,바이오중유,101.956064
2021-01-03,12,바이오중유,101.95248
2021-01-03,13,바이오중유,95.037824
2021-01-03,14,바이오중유,86.793056
2021-01-03,15,바이오중유,101.968832
2021-01-03,16,바이오중유,101.964352
2021-01-03,17,바이오중유,101.961664
2021-01-03,18,바이오중유,125.263936
2021-01-03,19,바이오중유,120.229312
2021-01-03,20,바이오중유,101.166912
2021-01-03,21,바이오중유,101.164
2021-01-03,22,바이오중유,101.162208
2021-01-03,23,바이오중유,101.166016
2021-01-03,24,바이오중유,101.166688
2021-01-04,01,바이오가스,0.172032
2021-01-04,02,바이오가스,0.1896
2021-01-04,03,바이오가스,0.190368
2021-01-04,04,바이오가스,0.190368
2021-01-04,05,바이오가스,0.190224
2021-01-04,06,바이오가스,0.190416
2021-01-04,07,바이오가스,0.190368
2021-01-04,08,바이오가스,0.190128
2021-01-04,09,바이오가스,0.190224
2021-01-04,10,바이오가스,0.19224
2021-01-04,11,바이오가스,0.375312
2021-01-04,12,바이오가스,0.379104
2021-01-04,13,바이오가스,0.377904
2021-01-04,14,바이오가스,0.292416
2021-01-04,15,바이오가스,0.190032
2021-01-04,16,바이오가스,0.1896
2021-01-04,17,바이오가스,0.190128
2021-01-04,18,바이오가스,0.210096
2021-01-04,19,바이오가스,0.379248
2021-01-04,20,바이오가스,0.37944
2021-01-04,21,바이오가스,0.378864
2021-01-04,22,바이오가스,0.378624
2021-01-04,23,바이오가스,0.342384
2021-01-04,24,바이오가스,0.164736
2021-01-04,01,소수력,0.3597
2021-01-04,02,소수력,0.361278
2021-01-04,03,소수력,0.362634
2021-01-04,04,소수력,0.36171
2021-01-04,05,소수력,0.359076
2021-01-04,06,소수력,0.355008
2021-01-04,07,소수력,0.34968
2021-01-04,08,소수력,0.374496
2021-01-04,09,소수력,0.368892
2021-01-04,10,소수력,0.364002
2021-01-04,11,소수력,0.344454
2021-01-04,12,소수력,0.299448
2021-01-04,13,소수력,0.307758
2021-01-04,14,소수력,0.34713
2021-01-04,15,소수력,0.338202
2021-01-04,16,소수력,0.35598
2021-01-04,17,소수력,0.380328
2021-01-04,18,소수력,0.391554
2021-01-04,19,소수력,0.367164
2021-01-04,20,소수력,0.309582
2021-01-04,21,소수력,0.278706
2021-01-04,22,소수력,0.341448
2021-01-04,23,소수력,0.35055
2021-01-04,24,소수력,0.353922
2021-01-04,01,매립가스,0.323366
2021-01-04,02,매립가스,0.323021
2021-01-04,03,매립가스,0.322675
2021-01-04,04,매립가스,0.322752
2021-01-04,05,매립가스,0.322752
2021-01-04,06,매립가스,0.322829
2021-01-04,07,매립가스,0.322906
2021-01-04,08,매립가스,0.323098
2021-01-04,09,매립가스,0.316454
2021-01-04,10,매립가스,0
2021-01-04,11,매립가스,0
2021-01-04,12,매립가스,0
2021-01-04,13,매립가스,0
2021-01-04,14,매립가스,0
2021-01-04,15,매립가스,0
2021-01-04,16,매립가스,0.034214
2021-01-04,17,매립가스,0.315149
2021-01-04,18,매립가스,0.313958
2021-01-04,19,매립가스,0.314074
2021-01-04,20,매립가스,0.315571
2021-01-04,21,매립가스,0.315341
2021-01-04,22,매립가스,0.315072
2021-01-04,23,매립가스,0.315149
2021-01-04,24,매립가스,0.315379
2021-01-04,01,중유,25.856544
2021-01-04,02,중유,25.8664
2021-01-04,03,중유,25.870208
2021-01-04,04,중유,25.8552
2021-01-04,05,중유,25.870656
2021-01-04,06,중유,25.868528
2021-01-04,07,중유,25.871328
2021-01-04,08,중유,25.87088
2021-01-04,09,중유,25.87256
2021-01-04,10,중유,25.872672
2021-01-04,11,중유,25.87144
2021-01-04,12,중유,25.869536
2021-01-04,13,중유,25.873456
2021-01-04,14,중유,25.870992
2021-01-04,15,중유,25.877936
2021-01-04,16,중유,25.875808
2021-01-04,17,중유,25.872224
2021-01-04,18,중유,33.095552
2021-01-04,19,중유,34.494096
2021-01-04,20,중유,26.025888
2021-01-04,21,중유,25.869872
2021-01-04,22,중유,25.871664
2021-01-04,23,중유,25.874912
2021-01-04,24,중유,25.87424
2021-01-04,01,태양광,0.223368
2021-01-04,02,태양광,0.143232
2021-01-04,03,태양광,0.004048
2021-01-04,04,태양광,0.000392
2021-01-04,05,태양광,0.026408
2021-01-04,06,태양광,0.052592
2021-01-04,07,태양광,0.050064
2021-01-04,08,태양광,0.608081
2021-01-04,09,태양광,22.158801
2021-01-04,10,태양광,85.351376
2021-01-04,11,태양광,123.093581
2021-01-04,12,태양광,126.71018
2021-01-04,13,태양광,127.656164
2021-01-04,14,태양광,127.667483
2021-01-04,15,태양광,94.860354
2021-01-04,16,태양광,57.896327
2021-01-04,17,태양광,25.268089
2021-01-04,18,태양광,4.760544
2021-01-04,19,태양광,5.436018
2021-01-04,20,태양광,3.823943
2021-01-04,21,태양광,1.2116
2021-01-04,22,태양광,0.864708
2021-01-04,23,태양광,0.142308
2021-01-04,24,태양광,0.06164
2021-01-04,01,폐기물,12.293684
2021-01-04,02,폐기물,12.311763
2021-01-04,03,폐기물,12.206409
2021-01-04,04,폐기물,12.151453
2021-01-04,05,폐기물,12.207609
2021-01-04,06,폐기물,12.528711
2021-01-04,07,폐기물,12.384319
2021-01-04,08,폐기물,12.908368
2021-01-04,09,폐기물,12.347921
2021-01-04,10,폐기물,13.089158
2021-01-04,11,폐기물,13.884632
2021-01-04,12,폐기물,13.884632
2021-01-04,13,폐기물,13.450737
2021-01-04,14,폐기물,13.74
2021-01-04,15,폐기물,13.649605
2021-01-04,16,폐기물,13.342263
2021-01-04,17,폐기물,13.631526
2021-01-04,18,폐기물,13.342263
2021-01-04,19,폐기물,12.582947
2021-01-04,20,폐기물,12.510632
2021-01-04,21,폐기물,12.293684
2021-01-04,22,폐기물,11.715158
2021-01-04,23,폐기물,12.058658
2021-01-04,24,폐기물,12.203289
2021-01-04,01,풍력,38.831214
2021-01-04,02,풍력,42.396191
2021-01-04,03,풍력,46.003664
2021-01-04,04,풍력,60.754031
2021-01-04,05,풍력,59.256881
2021-01-04,06,풍력,71.846216
2021-01-04,07,풍력,49.201213
2021-01-04,08,풍력,37.906472
2021-01-04,09,풍력,28.897015
2021-01-04,10,풍력,10.502384
2021-01-04,11,풍력,16.412541
2021-01-04,12,풍력,31.876811
2021-01-04,13,풍력,33.037791
2021-01-04,14,풍력,27.77662
2021-01-04,15,풍력,21.196001
2021-01-04,16,풍력,11.39797
2021-01-04,17,풍력,6.677695
2021-01-04,18,풍력,2.903473
2021-01-04,19,풍력,13.091621
2021-01-04,20,풍력,13.244166
2021-01-04,21,풍력,9.859495
2021-01-04,22,풍력,7.440413
2021-01-04,23,풍력,6.583813
2021-01-04,24,풍력,10.419799
2021-01-04,01,LNG,169.669948
2021-01-04,02,LNG,171.17093
2021-01-04,03,LNG,187.814592
2021-01-04,04,LNG,239.78115
2021-01-04,05,LNG,239.980776
2021-01-04,06,LNG,239.853404
2021-01-04,07,LNG,239.831606
2021-01-04,08,LNG,254.61366
2021-01-04,09,LNG,270.763766
2021-01-04,10,LNG,238.765324
2021-01-04,11,LNG,222.387088
2021-01-04,12,LNG,162.178296
2021-01-04,13,LNG,160.864494
2021-01-04,14,LNG,161.10339
2021-01-04,15,LNG,171.806404
2021-01-04,16,LNG,212.75128
2021-01-04,17,LNG,247.800728
2021-01-04,18,LNG,308.678944
2021-01-04,19,LNG,309.9026
2021-01-04,20,LNG,299.529762
2021-01-04,21,LNG,276.754716
2021-01-04,22,LNG,257.97184
2021-01-04,23,LNG,241.244458
2021-01-04,24,LNG,240.645314
2021-01-04,01,경유,46.268544
2021-01-04,02,경유,0
2021-01-04,03,경유,0
2021-01-04,04,경유,0
2021-01-04,05,경유,0
2021-01-04,06,경유,0
2021-01-04,07,경유,0
2021-01-04,08,경유,0
2021-01-04,09,경유,0
2021-01-04,10,경유,0
2021-01-04,11,경유,0
2021-01-04,12,경유,0
2021-01-04,13,경유,0
2021-01-04,14,경유,0
2021-01-04,15,경유,0
2021-01-04,16,경유,0
2021-01-04,17,경유,0
2021-01-04,18,경유,0
2021-01-04,19,경유,0
2021-01-04,20,경유,0
2021-01-04,21,경유,0
2021-01-04,22,경유,0
2021-01-04,23,경유,0
2021-01-04,24,경유,0
2021-01-04,01,해양에너지,0
2021-01-04,02,해양에너지,0
2021-01-04,03,해양에너지,0
2021-01-04,04,해양에너지,0
2021-01-04,05,해양에너지,0
2021-01-04,06,해양에너지,0
2021-01-04,07,해양에너지,0
2021-01-04,08,해양에너지,0
2021-01-04,09,해양에너지,0
2021-01-04,10,해양에너지,0
2021-01-04,11,해양에너지,0
2021-01-04,12,해양에너지,0
2021-01-04,13,해양에너지,0
2021-01-04,14,해양에너지,0
2021-01-04,15,해양에너지,0
2021-01-04,16,해양에너지,0
2021-01-04,17,해양에너지,0
2021-01-04,18,해양에너지,0
2021-01-04,19,해양에너지,0
2021-01-04,20,해양에너지,0
2021-01-04,21,해양에너지,0
2021-01-04,22,해양에너지,0
2021-01-04,23,해양에너지,0
2021-01-04,24,해양에너지,0
2021-01-04,01,바이오매스,1.3068
2021-01-04,02,바이오매스,1.3284
2021-01-04,03,바이오매스,1.3176
2021-01-04,04,바이오매스,1.3608
2021-01-04,05,바이오매스,1.3896
2021-01-04,06,바이오매스,1.404
2021-01-04,07,바이오매스,1.422
2021-01-04,08,바이오매스,1.2672
2021-01-04,09,바이오매스,1.3104
2021-01-04,10,바이오매스,1.3248
2021-01-04,11,바이오매스,1.3464
2021-01-04,12,바이오매스,1.3392
2021-01-04,13,바이오매스,1.494
2021-01-04,14,바이오매스,1.4544
2021-01-04,15,바이오매스,1.2672
2021-01-04,16,바이오매스,1.4112
2021-01-04,17,바이오매스,1.4184
2021-01-04,18,바이오매스,1.3824
2021-01-04,19,바이오매스,1.4436
2021-01-04,20,바이오매스,1.3896
2021-01-04,21,바이오매스,1.368
2021-01-04,22,바이오매스,1.35
2021-01-04,23,바이오매스,1.4076
2021-01-04,24,바이오매스,1.4472
2021-01-04,01,바이오중유,101.161536
2021-01-04,02,바이오중유,101.163328
2021-01-04,03,바이오중유,101.16512
2021-01-04,04,바이오중유,101.166016
2021-01-04,05,바이오중유,101.164448
2021-01-04,06,바이오중유,101.16288
2021-01-04,07,바이오중유,101.157504
2021-01-04,08,바이오중유,101.162656
2021-01-04,09,바이오중유,101.162432
2021-01-04,10,바이오중유,101.158176
2021-01-04,11,바이오중유,101.279136
2021-01-04,12,바이오중유,101.354624
2021-01-04,13,바이오중유,101.365376
2021-01-04,14,바이오중유,101.368064
2021-01-04,15,바이오중유,101.3656
2021-01-04,16,바이오중유,101.373888
2021-01-04,17,바이오중유,112.48496
2021-01-04,18,바이오중유,130.509568
2021-01-04,19,바이오중유,122.9032
2021-01-04,20,바이오중유,120.757056
2021-01-04,21,바이오중유,120.781024
2021-01-04,22,바이오중유,106.438304
2021-01-04,23,바이오중유,100.795296
2021-01-04,24,바이오중유,100.787904
2021-01-05,01,바이오가스,0.165648
2021-01-05,02,바이오가스,0.165216
2021-01-05,03,바이오가스,0.188544
2021-01-05,04,바이오가스,0.18984
2021-01-05,05,바이오가스,0.1896
2021-01-05,06,바이오가스,0.190176
2021-01-05,07,바이오가스,0.19008
2021-01-05,08,바이오가스,0.189984
2021-01-05,09,바이오가스,0.189984
2021-01-05,10,바이오가스,0.190176
2021-01-05,11,바이오가스,0.200448
2021-01-05,12,바이오가스,0.373872
2021-01-05,13,바이오가스,0.379872
2021-01-05,14,바이오가스,0.378768
2021-01-05,15,바이오가스,0.369264
2021-01-05,16,바이오가스,0.188736
2021-01-05,17,바이오가스,0.190272
2021-01-05,18,바이오가스,0.190368
2021-01-05,19,바이오가스,0.25488
2021-01-05,20,바이오가스,0.380064
2021-01-05,21,바이오가스,0.380256
2021-01-05,22,바이오가스,0.37944
2021-01-05,23,바이오가스,0.175968
2021-01-05,24,바이오가스,0.166464
2021-01-05,01,소수력,0.357708
2021-01-05,02,소수력,0.359508
2021-01-05,03,소수력,0.361536
2021-01-05,04,소수력,0.361692
2021-01-05,05,소수력,0.36135
2021-01-05,06,소수력,0.359892
2021-01-05,07,소수력,0.351606
2021-01-05,08,소수력,0.355848
2021-01-05,09,소수력,0.386334
2021-01-05,10,소수력,0.360402
2021-01-05,11,소수력,0.345894
2021-01-05,12,소수력,0.311304
2021-01-05,13,소수력,0.31644
2021-01-05,14,소수력,0.30765
2021-01-05,15,소수력,0.35133
2021-01-05,16,소수력,0.356226
2021-01-05,17,소수력,0.37224
2021-01-05,18,소수력,0.383208
2021-01-05,19,소수력,0.364818
2021-01-05,20,소수력,0.311508
2021-01-05,21,소수력,0.304158
2021-01-05,22,소수력,0.330882
2021-01-05,23,소수력,0.353346
2021-01-05,24,소수력,0.355218
2021-01-05,01,매립가스,0.315802
2021-01-05,02,매립가스,0.31584
2021-01-05,03,매립가스,0.315494
2021-01-05,04,매립가스,0.315302
2021-01-05,05,매립가스,0.315149
2021-01-05,06,매립가스,0.315302
2021-01-05,07,매립가스,0.315955
2021-01-05,08,매립가스,0.314995
2021-01-05,09,매립가스,0.312768
2021-01-05,10,매립가스,0.312307
2021-01-05,11,매립가스,0.310502
2021-01-05,12,매립가스,0.311155
2021-01-05,13,매립가스,0.310656
2021-01-05,14,매립가스,0.309888
2021-01-05,15,매립가스,0.309811
2021-01-05,16,매립가스,0.310464
2021-01-05,17,매립가스,0.311155
2021-01-05,18,매립가스,0.31415
2021-01-05,19,매립가스,0.31392
2021-01-05,20,매립가스,0.313882
2021-01-05,21,매립가스,0.313574
2021-01-05,22,매립가스,0.313613
2021-01-05,23,매립가스,0.31392
2021-01-05,24,매립가스,0.313843
2021-01-05,01,중유,25.868304
2021-01-05,02,중유,25.87704
2021-01-05,03,중유,25.873568
2021-01-05,04,중유,25.873568
2021-01-05,05,중유,25.876256
2021-01-05,06,중유,25.874464
2021-01-05,07,중유,25.880176
2021-01-05,08,중유,25.863936
2021-01-05,09,중유,25.877712
2021-01-05,10,중유,25.878832
2021-01-05,11,중유,25.887568
2021-01-05,12,중유,25.877936
2021-01-05,13,중유,25.875584
2021-01-05,14,중유,25.880624
2021-01-05,15,중유,25.87984
2021-01-05,16,중유,25.882864
2021-01-05,17,중유,25.87928
2021-01-05,18,중유,25.886112
2021-01-05,19,중유,25.8888
2021-01-05,20,중유,25.875248
2021-01-05,21,중유,25.880848
2021-01-05,22,중유,25.880512
2021-01-05,23,중유,25.866624
2021-01-05,24,중유,25.872672
2021-01-05,01,태양광,0.052208
2021-01-05,02,태양광,0.006912
2021-01-05,03,태양광,0.000216
2021-01-05,04,태양광,0.0002
2021-01-05,05,태양광,0.018696
2021-01-05,06,태양광,0.052328
2021-01-05,07,태양광,0.039856
2021-01-05,08,태양광,0.248532
2021-01-05,09,태양광,3.509083
2021-01-05,10,태양광,11.056548
2021-01-05,11,태양광,43.477765
2021-01-05,12,태양광,40.136228
2021-01-05,13,태양광,48.433095
2021-01-05,14,태양광,49.60678
2021-01-05,15,태양광,50.197595
2021-01-05,16,태양광,39.859789
2021-01-05,17,태양광,26.244885
2021-01-05,18,태양광,2.930214
2021-01-05,19,태양광,4.682392
2021-01-05,20,태양광,3.174848
2021-01-05,21,태양광,0.508092
2021-01-05,22,태양광,0.025464
2021-01-05,23,태양광,0.038896
2021-01-05,24,태양광,0.000408
2021-01-05,01,폐기물,8.894842
2021-01-05,02,폐기물,4.899395
2021-01-05,03,폐기물,4.953632
2021-01-05,04,폐기물,4.935553
2021-01-05,05,폐기물,4.899395
2021-01-05,06,폐기물,4.863477
2021-01-05,07,폐기물,5.207217
2021-01-05,08,폐기물,5.387766
2021-01-05,09,폐기물,5.297132
2021-01-05,10,폐기물,5.514079
2021-01-05,11,폐기물,4.935553
2021-01-05,12,폐기물,5.712947
2021-01-05,13,폐기물,5.929895
2021-01-05,14,폐기물,5.116342
2021-01-05,15,폐기물,5.260974
2021-01-05,16,폐기물,5.170579
2021-01-05,17,폐기물,5.423684
2021-01-05,18,폐기물,5.369447
2021-01-05,19,폐기물,5.260974
2021-01-05,20,폐기물,5.369447
2021-01-05,21,폐기물,5.242895
2021-01-05,22,폐기물,5.170579
2021-01-05,23,폐기물,5.532158
2021-01-05,24,폐기물,5.351368
2021-01-05,01,풍력,18.832331
2021-01-05,02,풍력,14.247623
2021-01-05,03,풍력,17.528933
2021-01-05,04,풍력,35.238264
2021-01-05,05,풍력,23.295277
2021-01-05,06,풍력,41.767613
2021-01-05,07,풍력,40.708292
2021-01-05,08,풍력,66.093472
2021-01-05,09,풍력,113.154793
2021-01-05,10,풍력,174.565705
2021-01-05,11,풍력,157.255232
2021-01-05,12,풍력,175.888364
2021-01-05,13,풍력,182.926816
2021-01-05,14,풍력,183.285194
2021-01-05,15,풍력,186.71544
2021-01-05,16,풍력,159.999391
2021-01-05,17,풍력,164.303722
2021-01-05,18,풍력,192.103672
2021-01-05,19,풍력,168.768836
2021-01-05,20,풍력,145.265367
2021-01-05,21,풍력,141.74303
2021-01-05,22,풍력,119.168886
2021-01-05,23,풍력,109.685693
2021-01-05,24,풍력,105.629327
2021-01-05,01,LNG,239.362382
2021-01-05,02,LNG,239.358602
2021-01-05,03,LNG,239.289302
2021-01-05,04,LNG,239.407238
2021-01-05,05,LNG,239.364986
2021-01-05,06,LNG,239.266482
2021-01-05,07,LNG,239.10873
2021-01-05,08,LNG,239.034768
2021-01-05,09,LNG,238.973308
2021-01-05,10,LNG,238.918302
2021-01-05,11,LNG,238.935704
2021-01-05,12,LNG,238.978474
2021-01-05,13,LNG,238.956172
2021-01-05,14,LNG,238.985726
2021-01-05,15,LNG,238.819294
2021-01-05,16,LNG,238.73129
2021-01-05,17,LNG,238.783874
2021-01-05,18,LNG,238.805966
2021-01-05,19,LNG,240.577918
2021-01-05,20,LNG,241.88318
2021-01-05,21,LNG,240.42837
2021-01-05,22,LNG,238.973868
2021-01-05,23,LNG,239.060836
2021-01-05,24,LNG,239.052338
2021-01-05,01,경유,0
2021-01-05,02,경유,0
2021-01-05,03,경유,0
2021-01-05,04,경유,0
2021-01-05,05,경유,0
2021-01-05,06,경유,0
2021-01-05,07,경유,0
2021-01-05,08,경유,0
2021-01-05,09,경유,0
2021-01-05,10,경유,0
2021-01-05,11,경유,0
